Element,SRR3585384.1,SRR3585385,SRR3585387.1,SRR3585388.1,SRR3585389,SRR3585390.1,SRR3585391,SRR3585392,SRR3585393.1,SRR3585394,SRR3585395,SRR3585396,SRR3585397.1,SRR3585398.1,SRR3585399,SRR3585400,SRR3585401.1,SRR3585402,SRR3585403,SRR3585404,SRR3585405,SRR3585406,SRR3585407,SRR3585408,SRR3585409.1,SRR3585410,SRR3585411,SRR3585412,SRR3585413.1,SRR3585414.1,SRR3585415,SRR3585416.1,SRR3585417,SRR3585420,SRR3585421.1,SRR3585422.1,SRR3585423,SRR3585424,SRR3585425,SRR3585426.1,SRR3585427,SRR3585428,SRR3585429,SRR3585430,SRR3585431,SRR3585432,SRR3585433,SRR3585434,SRR3585435,SRR3585436,SRR3585437,SRR3585438.1,SRR3585439.1,SRR3585440,SRR3585441,SRR3585442,SRR3585443,SRR3585444,SRR3585445,SRR3585446,SRR3585447,SRR3585448.1,SRR3585449,SRR3585450,SRR3585452,SRR3585453.1,SRR3585454,SRR3585455,SRR3585456,SRR3585457.1,SRR3585458,SRR3585459.1,SRR3585460,SRR3585463,SRR3585464,SRR3585465,SRR3585466.1,SRR3585467,SRR3585468,SRR3585469,SRR3585470,SRR3585471,SRR3585472,SRR3585473,SRR3585474,SRR3585475,SRR3585476,SRR3585477,SRR3585478,SRR3585480,SRR3585481,SRR3585482,SRR3585484,SRR3585485,SRR3585486,SRR3585487.1,SRR3585488,SRR3585489,SRR3585490.1,SRR3585491,SRR3585492,SRR3585493,SRR3585494,SRR3585496.1,SRR3585497,SRR3585498.1,SRR3585499,SRR3585500.1,SRR3585501,SRR3585502,SRR3585519,SRR3585530,SRR3585587,SRR3585588,SRR3585651,SRR3585652.1,SRR3585653,SRR3585654,SRR3585687,SRR3585729,SRR3585731,SRR3585732,SRR3585733,SRR3585734,SRR3585735,SRR3585737.1,SRR3585738,SRR3585739,SRR3585740.1,SRR3585741.1,SRR3585742,SRR3585743,SRR3585745.1,SRR3585746.1,SRR3585747,SRR3585748,SRR3585749,SRR3585750,SRR3585751,SRR3585752,SRR3585753,SRR3585754,SRR3585755.1,SRR3585756,SRR3585757,SRR3585758.1,SRR3585759.1,SRR3585760,SRR3585761,SRR3585763,SRR3585765,SRR3585766.1,SRR3585767,SRR3585768,SRR3585769,SRR3585770,SRR3585771,SRR3585772.1,SRR3585773.1,SRR3585774,SRR3585775,SRR3585776,SRR3585777.1,SRR3585778,SRR3585779,SRR3585780.1,SRR3585781,SRR3585782,SRR3585784.1,Average,Variance,Element,Name,ERR668305,ERR668306,ERR668307,ERR668308,ERR668309,ERR668310,ERR668311,ERR668312,ERR668313,ERR668314,ERR668315,ERR668316,ERR668317,ERR668318,ERR668319,ERR668320,ERR668321,ERR668322,ERR668323,ERR668324,ERR668325,ERR668326,Average,Var,Ttest,Ftest,
DR_FLYBASE_FBte0000308_Dmel\gypsy5.,5.504313005,2.056343256,5.53853088,3.651313092,3.321088868,3.548415395,3.692736771,3.715356453,2.85738816,4.50977525,4.978465102,3.218167973,3.188480945,2.74036046,6.058004799,3.59814791,3.150684865,3.220233551,5.011448642,2.876922146,3.115084594,2.85629139,5.275158916,1.87870467,4.168869835,2.772034465,2.075340359,4.606943255,3.06685137,3.726454108,3.220531964,5.232066604,5.058788082,3.555436578,6.159184201,2.73921505,2.40808938,2.787885156,3.982672913,3.253469451,3.619563049,6.158688304,2.951954353,4.436903953,1.851509567,4.295285333,4.836122019,7.652839773,3.433033841,4.049750882,3.262976887,4.202118969,3.534850053,5.118847795,3.5187682,4.798649338,3.140055811,3.44253265,5.056891488,3.226026264,6.979646443,2.070646456,3.685048249,2.699413269,2.657400061,4.15904716,2.906672412,2.347281444,3.816693375,2.975642027,3.482051812,5.960068793,2.794829786,4.212352631,2.555040027,3.606976658,3.426993298,4.555905066,4.117831358,3.987375124,2.794804351,4.245967058,3.82323673,3.320463539,2.64607664,3.245959352,4.045744349,3.72180599,2.667266466,2.069533944,4.706513643,1.90215729,4.192861672,2.540661568,3.848353336,4.173696139,1.949930716,4.389374916,3.119927774,3.734223369,3.24792941,4.482936507,2.663942211,3.36594437,3.515476362,4.256734605,3.253607637,4.396570527,3.246095241,4.016516585,3.070002161,3.288997479,7.619477979,3.552553489,2.211978927,4.259640657,4.311582435,3.324111707,2.838461645,4.225026565,3.132999712,3.573043583,3.806327293,2.021963104,3.929740324,3.56435931,3.830234854,3.630260037,3.895603546,4.37402261,4.639131923,3.136832292,6.061169987,2.981706014,2.389666699,5.002517017,3.760898675,3.418345214,3.096410786,4.597302756,3.190363882,3.730175817,3.986821264,3.892805388,4.392978769,3.462190807,2.199028415,5.196122415,1.926260308,2.991095517,3.585269571,3.155119318,3.11367385,1.923429929,4.115569243,4.171053514,2.817230039,4.311390447,4.503061528,3.296325419,3.8605305,2.930429164,2.861374443,4.177940693,2.404033753,3.026352448,4.500238967,4.90913531,2.641846144,3.682603916,1.115888707,DR_FLYBASE_FBte0000308_Dmel,gypsy5.,1.733329756,1.832196831,1.832762299,1.842767512,3.307166964,2.090118605,1.928186994,3.609205371,3.570039984,2.364286388,1.75949307,1.092144602,2.750515358,3.279852633,2.274205912,1.653903589,1.5764589,1.842810967,1.776561953,2.66054738,3.195750531,1.798574734,2.262312742,0.52316519,5.41774E-09,0.04484304,
DR_FLYBASE_FBte0000323_Dmel\looper1.,2.27769629,2.256561406,2.58648462,2.522524119,2.581923227,2.111877804,2.164817892,1.703099442,2.118134653,2.469548206,1.778632018,2.890688212,2.560351733,2.079308161,2.436409688,2.130674441,2.611126822,2.205374337,1.949359631,2.257751237,2.874543049,2.206353563,2.136034683,2.208467287,2.189606411,1.554537735,2.490323585,2.24273207,2.211854289,2.132847576,2.039278199,2.204584948,2.182492349,1.919360606,2.56055582,2.381390452,2.165162836,2.093511614,2.060071343,1.987605568,1.813946378,2.407957663,2.381718724,2.37845897,2.393804682,2.330123272,1.996094029,2.09678815,2.715268162,2.412613726,2.371693974,2.08354182,2.088766173,3.543302239,3.296194499,2.537501725,2.020823597,2.143492104,2.304046695,2.993936767,1.814647743,2.21552412,2.141323684,1.985384889,1.754855381,2.626655238,2.206917352,2.373288747,2.152813254,1.885412308,2.444135446,2.138925158,2.09089783,2.284248161,1.875244678,1.993196556,2.179084016,2.337098691,2.423356295,2.122333267,2.243520458,2.048617249,1.809712596,2.325522426,1.953176851,1.952734913,2.428910179,2.204034522,1.903550127,2.349881561,2.522605724,1.947281091,1.901409063,1.768758807,2.577280026,2.153296991,2.140973858,2.200843498,2.275832834,1.973326802,2.164180888,2.223710363,2.420789169,1.912437547,2.259550179,2.414144996,2.126313274,1.978179956,1.923177024,2.233791967,2.512212923,2.454279378,2.646228959,2.232749675,2.290478077,1.579647249,2.340560163,2.365737694,2.270975478,2.826373787,2.319234006,2.346288669,1.878185739,2.211479942,2.116404917,2.013827965,2.144751455,2.53699963,2.506435104,2.195559778,1.65862082,2.130727131,2.223483723,2.067164955,1.953606425,1.948531659,2.06463358,2.440753197,1.693623596,2.272803055,2.765787797,2.144120434,2.077495203,2.142202667,2.575853403,2.185724488,2.153726793,2.788720673,2.245864764,2.301099541,2.765875899,2.415267389,2.049235413,2.877195416,2.241645796,2.431256002,4.054324414,2.652426079,2.009754733,2.158208252,1.941527679,1.968041241,1.786162901,2.304261256,2.441712901,2.224016418,1.760050654,2.112985943,2.198531042,2.244035816,0.108133188,DR_FLYBASE_FBte0000323_Dmel,looper1.,1.959317337,1.612146456,2.039779581,1.363255805,1.595851147,1.639660338,1.540000886,1.900729932,1.126951927,1.707803279,1.413857824,1.696158668,1.603890913,1.553751719,1.656680768,1.404386316,1.473762237,1.170827504,0.936494092,1.682202111,1.7535684,1.526449529,1.561705762,0.068624531,2.59956E-17,0.222752457,
DR_FLYBASE_FBte0000143_Dmel\HeT-A.,4.324860933,6.845215776,2.236475098,4.404549835,10.23698921,5.878795,8.248752812,4.937538648,6.115636142,5.689976867,8.90182478,6.815725302,7.219157962,6.983629351,9.30205824,4.32068412,8.727110789,8.933237475,8.797800938,8.596464446,3.744337517,7.044319485,5.939920472,6.209427264,4.052321596,3.981951609,5.3959087,3.552970577,6.147500346,2.793761302,6.028827797,4.674806435,6.131049367,6.419184791,5.128745377,9.200139206,6.814725576,9.223363666,6.46418912,5.891219774,4.529522405,4.482311467,6.595595035,5.977877206,5.575154268,4.059101649,9.99784504,4.750625366,5.027012228,8.475208336,5.226893096,2.96643438,7.741404281,10.42050684,4.682979187,7.651956034,4.816634366,4.715191563,7.520441745,5.121680543,6.882948959,4.407230828,10.34744459,5.431361543,4.173399778,4.594123319,8.423346147,5.291721489,9.124387111,6.709375204,4.223645268,7.925188754,4.574157682,5.599042541,2.803722033,7.583161203,4.750442559,8.560355998,8.256449553,4.891956645,4.004622433,5.349709848,6.553619893,8.869954649,6.026400054,4.288064009,4.782667625,9.310559127,6.736433271,5.614915089,5.747307532,5.839777702,7.24263779,4.673849919,4.999289645,7.097497604,11.28527238,7.152836323,10.73818593,12.50512484,5.972476115,4.913305449,4.101621961,4.184175013,10.96012662,10.53867982,6.993124047,6.340607375,3.718943176,8.607144274,9.908104003,5.255280058,4.188780146,5.204423557,10.66827442,6.105779377,6.839472325,3.774416242,6.247483701,11.26885579,3.204635639,7.597401704,7.240648399,4.684898286,5.277740782,6.811522708,6.246410853,5.141716989,7.480628556,8.208876169,6.378297166,5.971954405,4.756199293,3.723673788,2.445798695,6.810966214,7.384452663,6.613583073,3.502424606,6.378415139,5.923915194,8.350923532,6.739867157,7.721890762,10.21028347,5.817463094,5.407128348,5.967607903,5.611522832,8.128108388,8.704052701,5.974838676,9.459915301,4.712565136,6.152396585,5.020164209,10.88619097,7.764924134,7.33861315,4.143538546,8.451276347,12.10103088,5.370851618,8.834723648,10.93652962,4.033765447,7.648242094,5.526429111,11.72715541,6.522952358,4.698759409,DR_FLYBASE_FBte0000143_Dmel,HeT-A.,1.53279079,2.896015779,2.866327327,0.796442684,0.649774246,4.437718814,0.599913855,1.821499646,1.291972168,0.584524329,0.074101109,0.72440073,4.706322825,2.143609602,1.236660879,0.062335082,0.473949143,1.405241045,1.428180432,1.276990507,0.315830561,1.574093997,1.495395252,1.592827779,5.44263E-21,0.005368948,
DR_FLYBASE_FBte0001005_Dmel\S-element.,1.403339375,1.63817779,1.588095597,1.448442308,1.473458114,1.136592806,1.187588529,1.080205704,1.734632766,1.524009166,1.287564203,1.583089439,1.846734761,1.227009254,1.430187681,1.543143419,1.369889566,1.109851854,1.39973871,1.50316705,1.483162024,1.508144797,1.455730367,1.239285998,1.260202571,1.051244903,1.377869986,1.612360122,1.673365808,1.234444217,1.439594143,1.528783147,1.387601572,1.429051013,1.699649052,1.854588406,1.424362492,1.642430374,1.475895526,1.31937624,1.268036694,2.066600522,1.462369809,1.803311527,1.448682019,1.391480224,1.331905161,1.608377309,1.927989483,1.407316442,1.24859879,1.466817112,1.273067488,1.43767951,1.583246827,1.352370485,1.228197046,1.388557679,1.408278098,3.325788043,1.442743513,1.512174197,1.419612075,1.426826175,1.249511329,1.34520215,1.471539007,1.152040292,1.278401169,1.154317037,1.501012219,1.296619436,1.466491136,1.442767673,1.264518038,1.22818805,1.613413387,1.462105058,1.82559037,1.265283134,1.222733817,1.524072107,1.35799345,1.257228863,1.326394051,1.635430162,1.456469867,1.206475937,1.13123025,1.102232134,1.412119591,1.072645173,1.339378724,1.411237225,1.413406313,1.281951575,1.275401655,1.34570573,1.4330471,1.141031761,1.249066098,1.243212831,1.190710297,1.025896255,1.441275307,1.131831039,1.139435889,1.313701751,1.595262048,1.222049666,1.32842383,1.505853901,1.239326833,1.336342572,1.406348262,1.338549458,1.669570371,1.569389849,1.542733222,1.435522329,1.196340878,1.444467751,1.217953684,1.492366793,1.627416907,1.240010307,1.566475727,1.433307315,1.549003845,1.208057839,1.006918142,1.583873421,1.438008597,1.493217082,1.189519132,1.161526755,1.350560831,1.335829517,1.285333161,1.569810178,1.805667546,1.157845179,1.345187083,1.359519519,1.221063571,1.427461189,1.430729818,1.160488588,1.272538802,1.448031735,1.59094513,1.414336414,1.377042399,1.686739239,1.131465855,1.708495009,2.123265576,1.233437821,1.209788996,1.413363009,1.213669875,1.032037844,1.37921692,1.533862735,1.259837055,1.638649147,1.549485838,1.631770435,1.292211662,1.411644531,0.060414522,DR_FLYBASE_FBte0001005_Dmel,S-element.,0.92983508,1.160216705,1.020514067,0.511607434,0.846255367,0.950070428,0.952088999,0.947729477,0.630588086,0.760135069,0.790085999,1.021872473,0.497366326,1.026078848,0.580001536,0.813629918,1.085863942,0.442165445,0.484295836,0.976314577,0.946000914,0.990477827,0.834690652,0.047169855,1.44707E-20,0.519638682,
DR_FLYBASE_FBte0001040_Dmel\gypsy2.,1.068351333,0.620463676,0.958775052,0.901255224,0.803402779,0.929090402,0.856123021,0.927430522,0.985342721,0.976419662,1.117231561,0.790503365,0.701910982,1.015033826,1.106004822,0.83869027,0.858917773,0.971372416,0.965642752,0.752927032,0.990151116,0.820576699,0.894475274,0.899993194,0.788224976,0.8669966,1.128281319,0.967368935,0.809695139,0.957985415,1.070464554,0.933505248,0.941062243,0.99063126,0.824562968,0.683433561,1.049805507,0.758910446,0.792392473,1.082668307,0.965346456,0.753866628,1.113290742,0.911816301,1.050038222,0.953754776,1.038775604,0.862053287,0.648103307,0.948496858,1.112657582,0.897630169,1.192832443,1.151153632,0.794198801,0.893410388,1.111290509,0.803310692,1.115428766,1.750190767,0.980090537,0.952143655,0.794793923,1.057451153,0.790822772,1.097442852,0.775572356,1.042354246,1.214624188,0.931456774,1.009271561,1.085557818,0.854019921,0.87164752,1.113513101,1.020806791,0.832167372,0.944787044,0.864869526,1.033327918,0.908694449,0.869187482,0.999832439,0.796925703,1.130903393,0.931186346,0.798850029,0.808867804,0.826550928,1.037712644,1.081822484,0.945217826,0.915804472,0.893092628,1.099926663,0.650626497,1.141860947,0.86628425,0.938643815,1.073867225,1.01669012,1.059748548,0.836489453,1.129270355,0.85766143,1.031431933,1.321818917,0.910919731,0.807110252,1.207330397,0.961683437,1.32526496,1.055429337,0.736699688,0.999790667,1.13596483,0.761545949,0.963052407,0.951321334,1.068566365,1.08103146,0.821080993,1.105881034,0.821425308,0.741486706,1.2172121,0.930447795,0.927754404,0.872947271,0.998290578,1.005906453,0.751064419,0.938158117,0.875135948,0.846150936,0.951028695,0.920960399,1.082832335,0.986373673,0.961046924,0.679619249,1.135211723,0.940116861,1.088283869,0.813019027,1.029086251,1.068053882,1.014972881,1.080664426,1.026936793,0.938894676,1.223216257,0.824286289,1.120882321,1.006852999,0.845310456,0.85466178,1.068524755,1.057447816,0.779271991,0.911637987,0.926168621,0.965310716,0.929060107,0.98526152,0.856121157,0.866677086,0.990845547,0.855435366,0.954450518,0.021529749,DR_FLYBASE_FBte0001040_Dmel,gypsy2.,0.735443658,0.783245214,0.799831406,0.90440043,0.793456482,0.803492133,0.862950254,0.716874073,0.801027969,0.699762177,0.817983737,0.997213266,1.023073427,0.791753986,0.822232172,0.826803959,0.678394946,0.801301458,0.813460315,0.759745262,0.781854858,0.713750676,0.805820539,0.007152238,6.3635E-06,0.004647942,
DR_FLYBASE_FBte0001171_Dmel\G3.,0.991176848,1.078430542,0.860850979,0.931654669,0.889497049,0.855053112,0.904307341,0.775410203,0.980886802,0.883590328,0.854909079,0.895193246,0.807574504,0.896373024,0.890776764,0.884056385,0.928141825,0.849595295,0.856288042,0.877777104,0.929007205,0.886330839,0.884836282,0.896393133,0.916690364,0.828627114,0.892171786,0.976869651,0.876744031,0.919902981,1.018089159,0.839720662,0.987259494,0.858457459,1.017640038,0.911929039,0.908091358,0.903538563,0.915047015,0.87853461,0.881693189,0.905669167,0.978263166,0.93855078,0.8976748,0.805771048,0.981175044,0.981545334,0.976954576,0.832878699,1.056335448,0.910227122,0.951642078,1.285146317,0.93923667,1.011210666,0.963966676,0.900476891,0.848627372,1.082481919,0.863963163,0.990482309,0.946577602,0.918545716,0.824790195,0.917838738,1.0081388,1.031457573,1.146590944,1.014320965,0.951499552,0.946812536,0.921400149,1.019522001,1.006366581,0.872684929,0.914813067,0.943267822,1.03678973,1.03726046,0.894458774,0.892850124,0.899909767,0.835915475,1.036678262,0.909377301,0.799267841,0.795465607,0.979738829,0.868439244,0.907402876,0.822065656,0.894131038,0.932660181,1.039822093,0.792566213,0.954246537,0.734847982,0.850101401,0.787958638,0.786272178,0.967807274,0.935755469,0.911793688,0.880248837,0.961450938,0.962938954,0.947040403,0.883283259,1.010834736,1.063029308,0.8303817,0.898772528,0.78823648,0.877115078,0.951310991,0.788738279,1.016529635,1.073018695,0.930804524,0.897224387,0.81680652,0.98028652,0.818799848,0.683222741,0.931298266,0.918245489,0.921433003,0.697701544,0.908495549,0.761581573,0.767869203,0.825290674,0.824268799,0.667343756,0.817687634,0.907307361,0.98066177,0.880065563,0.965356558,0.803687551,0.932493376,0.905846937,0.970859407,0.942556781,1.019179015,0.900676719,0.938249226,0.915262207,0.958003494,0.934505012,0.97568079,0.926466978,0.982257645,0.927017387,0.96070938,1.067242574,0.776499191,0.99574873,0.823436366,0.87845979,0.940441155,0.939245225,0.823039402,0.958505818,1.007544636,0.774228246,0.969798604,1.025111884,0.914893733,0.007432537,DR_FLYBASE_FBte0001171_Dmel,G3.,0.633731672,0.811978706,0.770878953,0.843972463,0.700883102,0.748504404,0.811860576,0.809368731,0.777056063,0.709895112,0.757204715,0.751591779,0.708080396,0.589531339,0.730068221,0.822046322,0.745754754,0.847404466,0.96501598,0.714497366,0.793509294,0.632058356,0.757949671,0.00682351,8.02947E-14,0.863394655,
DR_FLYBASE_FBte0000171_Dmel\gypsy7.,0.821794541,0.657656435,0.863843116,0.859725754,0.894722455,0.765482837,0.723560448,0.757706084,0.954259627,0.841965973,0.801735202,0.789139978,0.945403721,0.853332115,0.978484061,0.926645306,0.896773936,0.748995382,0.854044089,0.839408762,0.996433326,0.731490335,0.789322888,0.908667948,0.825644829,1.096258935,0.888180191,0.980347872,0.673122426,0.681331071,0.854593616,0.886283536,1.021978643,0.779421532,1.083589601,0.938991024,0.908084161,0.843085952,0.744940305,0.849359002,0.900605508,0.923716941,0.775795165,0.834672201,0.960768068,0.923769535,0.978275647,0.906081991,0.891374848,0.911018919,0.824675,0.825177464,0.754055996,0.961581884,0.761217747,0.882418859,0.731113537,0.729714143,0.874396027,1.477986675,0.789862265,0.849364486,0.870372806,0.856706571,0.806423725,0.992076605,0.868628525,0.952613704,0.883851995,0.869825663,0.853154333,0.894916453,0.829951979,0.934117006,0.824233244,0.783850485,0.84261755,0.906263239,0.823400369,0.865919656,0.829123186,0.857013596,0.888357258,0.951794023,0.860840522,0.857140097,0.878020852,0.802836684,0.837831669,0.861517173,0.832772877,0.760919608,0.837369411,0.898662308,0.943313922,0.705853847,0.944113402,0.832888273,0.845347859,0.713466048,0.973226623,0.898862456,0.878776732,0.77396784,0.862369281,0.92962083,0.927167665,0.762135395,0.880258386,0.968646371,0.814948291,0.859248149,0.850820075,0.818408399,0.975133674,0.895752885,0.809201959,0.957123396,0.900701985,1.065995261,0.843274857,0.859329294,0.878152829,0.787078853,0.77247423,0.781740524,0.776231136,0.854530359,0.891217537,0.891986806,0.830860691,0.788971297,0.845570745,0.787527298,0.652055119,0.720896495,0.856939603,0.961798988,0.777938512,0.912784813,0.73464272,0.868393478,0.902839745,0.807953252,0.754391444,0.790489809,0.813178804,0.792194435,0.793005949,0.867882804,0.850777317,0.815951039,0.844403388,0.917975334,0.840207927,0.903079096,0.965359327,0.744091093,0.810318992,0.654607277,0.831267752,0.834833557,0.809529435,0.910527297,0.80095457,0.873471705,0.884900955,0.774540688,0.899601673,0.856134041,0.008669121,DR_FLYBASE_FBte0000171_Dmel,gypsy7.,0.621105923,0.62595512,0.757768302,0.607406827,0.637017071,0.648995927,0.652044323,0.689772923,0.587675741,0.601059333,0.736550299,0.596181903,0.517218599,0.646382153,0.599138644,0.736688429,0.671174477,0.649783935,0.656792019,0.626357882,0.60125085,0.704616289,0.644133499,0.003174533,2.24061E-20,0.009198593,
DR_FLYBASE_FBte0000709_Dmel\S2.,0.581026848,0.831793246,0.71661277,0.761484602,0.816845975,0.623976725,0.668034085,0.995262728,0.707604041,0.830384314,0.881035287,0.69832341,0.755544546,0.638135111,0.848426085,0.838883983,0.725376583,0.6119035,0.603827989,0.737271288,0.764839465,0.612831031,0.671003883,0.589756233,0.728142048,0.466161153,0.868047797,0.622268783,0.780408183,0.761200614,0.815123591,0.812634154,0.723533094,0.674249846,0.587717263,0.580901426,0.691633145,0.722657647,0.74447535,0.734921455,0.570945398,0.620337494,0.631189781,0.733859135,0.724758497,0.753554815,0.721355018,0.656711632,0.425905353,0.707849077,0.610132263,0.78516926,0.631457027,0.866374223,0.798219833,0.732490262,0.705109392,0.82699881,0.800619196,1.100142885,0.740950034,0.879457852,0.634754788,0.732127463,0.657236326,0.778664659,0.83529656,0.789053534,0.581977478,0.747830298,0.8705149,0.86831634,0.846540217,0.881863971,0.697507888,0.75597812,0.787484541,0.88983421,0.931113265,0.788745823,0.801060964,0.74387831,0.615409828,0.700632324,0.663579271,0.59318513,0.65947859,0.645811813,0.70742641,0.661720456,0.845619287,0.743028516,0.567702727,0.697308947,0.582830455,0.666999035,0.735731906,0.782147256,0.665533535,0.593129937,0.789959089,0.789490783,0.612826998,0.659399287,0.661227648,0.820421301,0.6514815,0.616873269,0.788114619,0.80725508,1.035626169,0.689245092,0.761889685,0.628212478,0.734619687,0.768462844,0.761255389,0.737562519,0.833556099,0.91926382,0.79168678,0.722650149,0.689028947,0.792181432,0.666145186,0.69249768,0.809525208,0.720530805,0.805141113,0.650867606,0.593021268,0.678234822,0.708681117,0.640319025,0.656018357,0.69346515,0.665274709,0.676416725,0.786364516,0.785357484,0.812259603,0.64696154,0.645844865,0.586146866,0.756332172,0.800704629,0.722726517,0.825225111,0.753911203,0.67165989,0.641680847,0.664254829,0.711991852,0.696098875,0.679270798,0.764013288,0.732582538,0.601875492,0.685942226,0.874218897,0.631472086,0.752248971,0.690005929,0.7841772,0.756337911,0.683894662,0.747667938,0.749714206,0.708315274,0.725814138,0.00948811,DR_FLYBASE_FBte0000709_Dmel,S2.,0.560064924,0.555447568,0.634583325,0.635066774,0.654301504,0.610722093,0.61396612,0.603613967,0.479596111,0.54093272,0.560430744,0.672013268,0.499604573,0.566569877,0.586237551,0.54819633,0.531966459,0.498012374,0.484574969,0.625125001,0.540596427,0.497415668,0.568138107,0.003275584,3.93512E-12,0.00610821,
DR_FLYBASE_FBte0000188_Dmel\invader5.,0.644925892,0.662232036,0.624736173,0.527718842,0.731906486,0.544854335,0.777275125,0.706271197,0.659698414,0.78926205,0.521402919,0.757436552,0.695138974,0.569234672,0.714501671,0.616407598,0.680009926,0.530699698,0.536908373,0.696920383,0.632729905,0.707833272,0.611777632,0.573938973,0.666416061,0.657377154,0.666414087,0.757545722,0.579183119,0.339405686,0.662083635,0.593063652,0.613356117,0.734248996,0.564148001,0.596254346,0.69340305,0.627906019,0.655486369,0.615950992,0.663264628,0.599713346,0.782788015,0.642203023,0.697399467,0.703061897,0.609380004,0.753481779,0.710462692,0.736767449,0.736529035,0.768147836,0.715715467,1.142513616,0.606792442,0.691920522,0.638386427,0.675136597,0.632961051,0.855541347,0.686126362,0.682612959,0.673252257,0.646445161,0.645470899,0.702591552,0.717800659,0.657425668,0.700681079,0.724752546,0.686411344,0.610108412,0.7517115,0.861628373,0.694646363,0.671887371,0.586485515,0.66746343,0.774657285,0.710176803,0.544446608,0.641524644,0.780175813,0.586114582,0.704625002,0.641576255,0.687586439,0.557104036,0.628879859,0.597072432,0.745068097,0.618241177,0.629803208,0.419456026,0.758636457,0.672380109,0.602867102,0.650857675,0.713733978,0.53768729,0.643378706,0.686711728,0.634566153,0.581250018,0.606098052,0.733132017,0.629821918,0.649002888,0.737265486,0.581486839,0.599140351,0.664608214,0.661492427,0.517558579,0.826894918,0.773573967,0.663260149,0.740131479,0.633399345,0.625382447,0.693931696,0.565109553,0.550129812,0.578336508,0.667849867,0.632281423,0.58464572,0.687645108,0.726481339,0.604591977,0.616457305,0.640537925,0.668972234,0.56553409,0.519446503,0.664891976,0.647622914,0.68589795,0.580880051,0.776119128,0.577321203,0.63353301,0.638947208,0.622493811,0.654943261,0.715969472,0.644952255,0.64325181,0.657461242,0.552445369,0.763504128,0.752818326,0.685487908,0.806982774,0.778296077,0.603200127,0.818395203,0.600803516,0.722371394,0.613150971,0.730486197,0.619989789,0.545128827,0.722005647,0.620405507,0.66680837,0.668119297,0.708682299,0.63283504,0.661033798,0.007317967,DR_FLYBASE_FBte0000188_Dmel,invader5.,0.584190267,0.583916893,0.568455299,0.55648528,0.623688948,0.544340059,0.56589717,0.515573213,0.496755091,0.589633225,0.558941287,0.536945593,0.516535668,0.572648858,0.524061461,0.551685932,0.476522039,0.711608096,0.713850623,0.556906099,0.486141224,0.491645708,0.560292183,0.003815729,2.65339E-07,0.08241647,
DR_FLYBASE_FBte0001206_Dmel\TART-A,0.646655431,0.540692217,0.664443699,1.457235199,2.470693265,0.867601054,0.822912042,0.858529104,0.771328705,0.823467443,1.193490681,1.481512584,0.388481971,1.50161003,0.939384558,0.377121757,1.662578064,1.061804887,1.742947572,1.15871981,0.780492428,1.780006636,1.172898046,1.003937905,0.455245332,1.543314712,1.188738277,0.731279303,1.203041199,0.452929515,0.535416866,0.5104758,1.716105511,0.82336226,1.477183069,1.751849379,0.545826283,1.276476255,1.15937882,0.799756572,1.654409204,0.828487587,0.597008741,1.005045507,0.891849359,0.245804008,1.43008931,0.581083975,1.295214519,1.169269173,0.885266302,1.42384366,1.380391735,2.747977666,0.23807728,1.055840487,0.714089467,0.81661204,0.917495444,0.9518451,1.370429051,0.647776946,1.95403405,0.864869197,0.642518201,0.833869239,1.516913258,1.072142385,1.295949225,1.00305549,0.448806334,0.866124698,1.393180025,0.996132142,0.795977282,0.627289427,0.481755478,1.403482879,1.001067988,0.585032168,0.975102286,1.574004642,0.500861564,0.879471559,0.799745438,1.173796374,0.658038452,1.436945347,1.142586256,0.729811675,1.268629074,0.737781616,1.279824174,0.392041489,0.783195663,0.696287643,1.335895283,0.746014941,0.938501312,1.181800836,1.275477468,1.116949637,1.133967164,0.593937806,2.021765739,1.534598608,2.495277888,1.35687442,0.876776176,0.866897713,1.037079212,0.723016468,0.878092266,0.872277141,1.572639108,1.084016089,1.328255688,0.619318634,0.831945093,0.6757392,1.222957918,0.50249056,1.715292581,0.887046614,0.992503451,0.614087576,0.595489134,0.473688042,1.563522085,1.918785427,0.650252244,0.78025388,0.774388082,0.668966592,0.358531402,1.92367567,1.483674924,0.596583024,0.218789685,0.913539713,0.674039503,0.68060571,1.014301524,1.076324161,0.847443345,1.197104105,1.013134921,3.541394894,0.77519015,1.339345631,1.073367232,0.797556016,1.337729967,0.444747883,1.406640869,1.113358421,1.675897158,1.03798677,1.013452626,1.701487526,0.882422061,1.084503644,0.650155294,1.316126367,0.79980337,0.642532657,0.927797142,0.879615397,2.441253478,1.049314224,0.241101864,DR_FLYBASE_FBte0001206_Dmel,TART-A,0.903160986,1.02347821,0.713800236,0.544960927,0.239011284,0.586832723,0.392924065,0.987322838,0.346461335,0.663943248,0.492643757,0.163257746,0.32714776,1.220039819,0.42079726,0.759837441,0.10908416,0.546064625,0.483141376,0.249797338,0.165713964,0.607934841,0.543061634,0.090254951,4.667E-06,0.010687954,
